2454,0.95,kN,61.35
2455,0.93,kN,61.38
2456,0.91,kN,61.40
2457,0.89,kN,61.42
2458,0.87,kN,61.45
2459,0.85,kN,61.47
2460,0.85,kN,61.50
2461,0.82,kN,61.53
2462,0.82,kN,61.55
2463,0.80,kN,61.58
2464,0.79,kN,61.60
2465,0.77,kN,61.63
2466,0.76,kN,61.65
2467,0.75,kN,61.67
2468,0.75,kN,61.70
2469,0.73,kN,61.72
2470,0.73,kN,61.75
2471,0.72,kN,61.78
2472,0.71,kN,61.80
2473,0.70,kN,61.83
2474,0.70,kN,61.85
2475,0.69,kN,61.88
2476,0.69,kN,61.90
2477,0.68,kN,61.92
2478,0.68,kN,61.95
2479,0.68,kN,61.97
2480,0.68,kN,62.00
2481,0.68,kN,62.03
2482,0.67,kN,62.05
2483,0.67,kN,62.08
2484,0.67,kN,62.10
2485,0.66,kN,62.13
2486,0.66,kN,62.15
2487,0.66,kN,62.17
2488,0.65,kN,62.20
2489,0.65,kN,62.22
2490,0.64,kN,62.25
2491,0.63,kN,62.28
2492,0.63,kN,62.30
2493,0.63,kN,62.33
2494,0.62,kN,62.35
2495,0.61,kN,62.38
2496,0.61,kN,62.40
2497,0.60,kN,62.42
2498,0.59,kN,62.45
2499,0.59,kN,62.47
2500,0.58,kN,62.50
2501,0.58,kN,62.53
2502,0.57,kN,62.55
2503,0.56,kN,62.58
2504,0.55,kN,62.60
2505,0.55,kN,62.63
2506,0.54,kN,62.65
2507,0.54,kN,62.67
2508,0.54,kN,62.70
2509,0.53,kN,62.72
2510,0.52,kN,62.75
2511,0.52,kN,62.78
2512,0.52,kN,62.80
2513,0.51,kN,62.83
2514,0.50,kN,62.85
2515,0.50,kN,62.88
2516,0.50,kN,62.90
2517,0.50,kN,62.92
2518,0.50,kN,62.95
2519,0.49,kN,62.97
2520,0.49,kN,63.00
2521,0.48,kN,63.03
2522,0.48,kN,63.05
2523,0.47,kN,63.08
2524,0.47,kN,63.10
2525,0.46,kN,63.13
2526,0.45,kN,63.15
2527,0.44,kN,63.17
2528,0.43,kN,63.20
2529,0.43,kN,63.22
2530,0.42,kN,63.25
2531,0.41,kN,63.28
2532,0.41,kN,63.30
2533,0.40,kN,63.33
2534,0.40,kN,63.35
2535,0.39,kN,63.38
2536,0.38,kN,63.40
2537,0.37,kN,63.42
2538,0.36,kN,63.45
2539,0.36,kN,63.47
2540,0.36,kN,63.50
2541,0.35,kN,63.53
2542,0.35,kN,63.55
2543,0.34,kN,63.58
2544,0.34,kN,63.60
2545,0.34,kN,63.63
2546,0.33,kN,63.65
2547,0.33,kN,63.67
2548,0.33,kN,63.70
2549,0.33,kN,63.72
2550,0.32,kN,63.75
2551,0.32,kN,63.78
2552,0.32,kN,63.80
2553,0.32,kN,63.83
2554,0.32,kN,63.85
2555,0.32,kN,63.88
2556,0.33,kN,63.90
2557,0.33,kN,63.92
2558,0.33,kN,63.95
2559,0.33,kN,63.97
2560,0.33,kN,64.00
2561,0.33,kN,64.03
2562,0.33,kN,64.05
2563,0.33,kN,64.07
2564,0.33,kN,64.10
2565,0.32,kN,64.13
2566,0.32,kN,64.15
2567,0.31,kN,64.18
2568,0.31,kN,64.20
2569,0.31,kN,64.22
2570,0.31,kN,64.25
2571,0.30,kN,64.28
2572,0.30,kN,64.30
2573,0.30,kN,64.32
2574,0.29,kN,64.35
2575,0.29,kN,64.38
2576,0.28,kN,64.40
2577,0.28,kN,64.43
2578,0.28,kN,64.45
2579,0.28,kN,64.47
2580,0.27,kN,64.50
2581,0.27,kN,64.53
2582,0.27,kN,64.55
2583,0.27,kN,64.57
2584,0.27,kN,64.60
2585,0.26,kN,64.63
2586,0.26,kN,64.65
2587,0.26,kN,64.68
2588,0.26,kN,64.70
2589,0.26,kN,64.72
2590,0.26,kN,64.75
2591,0.26,kN,64.78
2592,0.26,kN,64.80
2593,0.26,kN,64.82
2594,0.26,kN,64.85
2595,0.25,kN,64.88
2596,0.25,kN,64.90
2597,0.25,kN,64.93
2598,0.25,kN,64.95
2599,0.26,kN,64.97
2600,0.25,kN,65.00
2601,0.26,kN,65.03
2602,0.26,kN,65.05
2603,0.26,kN,65.07
2604,0.26,kN,65.10
2605,0.26,kN,65.13
2606,0.26,kN,65.15
2607,0.26,kN,65.18
2608,0.26,kN,65.20
2609,0.26,kN,65.22
2610,0.26,kN,65.25
2611,0.26,kN,65.28
2612,0.26,kN,65.30
2613,0.26,kN,65.32
2614,0.26,kN,65.35
2615,0.26,kN,65.38
2616,0.26,kN,65.40
2617,0.26,kN,65.43
2618,0.26,kN,65.45
2619,0.26,kN,65.47
2620,0.26,kN,65.50
2621,0.26,kN,65.53
2622,0.26,kN,65.55
2623,0.26,kN,65.57
2624,0.26,kN,65.60
2625,0.27,kN,65.63
2626,0.27,kN,65.65
2627,0.27,kN,65.68
2628,0.27,kN,65.70
2629,0.27,kN,65.72
2630,0.27,kN,65.75
2631,0.28,kN,65.78
2632,0.28,kN,65.80
2633,0.28,kN,65.82
2634,0.28,kN,65.85
2635,0.29,kN,65.88
2636,0.29,kN,65.90
2637,0.29,kN,65.93
2638,0.29,kN,65.95
2639,0.30,kN,65.97
2640,0.30,kN,66.00
2641,0.30,kN,66.03
2642,0.31,kN,66.05
2643,0.31,kN,66.07
2644,0.31,kN,66.10
2645,0.32,kN,66.13
2646,0.32,kN,66.15
2647,0.32,kN,66.18
2648,0.33,kN,66.20
2649,0.33,kN,66.22
2650,0.34,kN,66.25
2651,0.34,kN,66.28
2652,0.34,kN,66.30
2653,0.35,kN,66.32
2654,0.35,kN,66.35
2655,0.36,kN,66.38
2656,0.36,kN,66.40
2657,0.36,kN,66.43
2658,0.36,kN,66.45
2659,0.37,kN,66.47
2660,0.38,kN,66.50
2661,0.38,kN,66.53
2662,0.39,kN,66.55
2663,0.39,kN,66.57
2664,0.39,kN,66.60
2665,0.40,kN,66.63
2666,0.41,kN,66.65
2667,0.42,kN,66.68
2668,0.43,kN,66.70
2669,0.43,kN,66.72
2670,0.44,kN,66.75
2671,0.46,kN,66.78
2672,0.46,kN,66.80
2673,0.47,kN,66.82
2674,0.48,kN,66.85
2675,0.49,kN,66.88
2676,0.50,kN,66.90
2677,0.51,kN,66.93
2678,0.53,kN,66.95
2679,0.53,kN,66.97
2680,0.54,kN,67.00
2681,0.55,kN,67.03
2682,0.57,kN,67.05
2683,0.59,kN,67.07
2684,0.60,kN,67.10
2685,0.61,kN,67.13
2686,0.63,kN,67.15
2687,0.63,kN,67.18
2688,0.64,kN,67.20
2689,0.65,kN,67.22
2690,0.66,kN,67.25
2691,0.67,kN,67.28
2692,0.68,kN,67.30
2693,0.68,kN,67.32
2694,0.70,kN,67.35
2695,0.70,kN,67.38
2696,0.71,kN,67.40
2697,0.72,kN,67.43
2698,0.73,kN,67.45
2699,0.73,kN,67.47
2700,0.73,kN,67.50
2701,0.74,kN,67.53
2702,0.74,kN,67.55
2703,0.75,kN,67.57
2704,0.75,kN,67.60
2705,0.76,kN,67.63
2706,0.76,kN,67.65
2707,0.77,kN,67.68
2708,0.77,kN,67.70
2709,0.77,kN,67.72
2710,0.77,kN,67.75
2711,0.78,kN,67.78
2712,0.78,kN,67.80
2713,0.78,kN,67.82
2714,0.78,kN,67.85
2715,0.78,kN,67.88
2716,0.78,kN,67.90
2717,0.78,kN,67.93
2718,0.78,kN,67.95
2719,0.78,kN,67.97
2720,0.77,kN,68.00
2721,0.77,kN,68.03
2722,0.77,kN,68.05
2723,0.77,kN,68.07
2724,0.77,kN,68.10
2725,0.77,kN,68.13
2726,0.77,kN,68.15
2727,0.77,kN,68.18
2728,0.77,kN,68.20
2729,0.77,kN,68.22
2730,0.77,kN,68.25
2731,0.77,kN,68.28
2732,0.77,kN,68.30
2733,0.77,kN,68.32
2734,0.77,kN,68.35
2735,0.77,kN,68.38
2736,0.77,kN,68.40
2737,0.78,kN,68.43
2738,0.78,kN,68.45
2739,0.78,kN,68.47
2740,0.78,kN,68.50
2741,0.78,kN,68.53
2742,0.78,kN,68.55
2743,0.78,kN,68.57
2744,0.78,kN,68.60
2745,0.78,kN,68.63
2746,0.77,kN,68.65
2747,0.77,kN,68.68
2748,0.77,kN,68.70
2749,0.77,kN,68.72
2750,0.77,kN,68.75
2751,0.77,kN,68.78
2752,0.77,kN,68.80
2753,0.77,kN,68.82
2754,0.77,kN,68.85
2755,0.77,kN,68.88
2756,0.77,kN,68.90
2757,0.77,kN,68.93
2758,0.78,kN,68.95
2759,0.78,kN,68.97
2760,0.78,kN,69.00
2761,0.78,kN,69.03
2762,0.78,kN,69.05
2763,0.79,kN,69.07
2764,0.79,kN,69.10
2765,0.80,kN,69.13
2766,0.80,kN,69.15
2767,0.81,kN,69.18
2768,0.81,kN,69.20
2769,0.81,kN,69.22
2770,0.81,kN,69.25
2771,0.82,kN,69.28
2772,0.83,kN,69.30
2773,0.83,kN,69.32
2774,0.83,kN,69.35
2775,0.84,kN,69.38
2776,0.84,kN,69.40
2777,0.85,kN,69.43
2778,0.86,kN,69.45
2779,0.86,kN,69.47
2780,0.86,kN,69.50
2781,0.87,kN,69.53
2782,0.88,kN,69.55
2783,0.89,kN,69.57
2784,0.90,kN,69.60
2785,0.90,kN,69.63
2786,0.91,kN,69.65
2787,0.91,kN,69.68
2788,0.92,kN,69.70
2789,0.93,kN,69.72
2790,0.94,kN,69.75
2791,0.95,kN,69.78
2792,0.96,kN,69.80
2793,0.96,kN,69.82
2794,0.96,kN,69.85
2795,0.97,kN,69.88
2796,0.97,kN,69.90
2797,0.98,kN,69.93
2798,0.98,kN,69.95
2799,0.99,kN,69.97
2800,0.99,kN,70.00
2801,0.99,kN,70.03
2802,0.99,kN,70.05
2803,0.99,kN,70.07
2804,0.99,kN,70.10
2805,0.99,kN,70.13
2806,0.99,kN,70.15
2807,0.98,kN,70.18
2808,0.98,kN,70.20
2809,0.98,kN,70.22
2810,0.98,kN,70.25
2811,0.97,kN,70.28
2812,0.97,kN,70.30
2813,0.96,kN,70.32
2814,0.95,kN,70.35
2815,0.95,kN,70.38
2816,0.93,kN,70.40
2817,0.93,kN,70.43
2818,0.92,kN,70.45
2819,0.91,kN,70.47
2820,0.89,kN,70.50
2821,0.88,kN,70.53
2822,0.88,kN,70.55
2823,0.87,kN,70.57
2824,0.85,kN,70.60
2825,0.84,kN,70.63
2826,0.84,kN,70.65
2827,0.83,kN,70.68
2828,0.81,kN,70.70
2829,0.80,kN,70.72
2830,0.79,kN,70.75
2831,0.77,kN,70.78
2832,0.77,kN,70.80
2833,0.75,kN,70.82
2834,0.75,kN,70.85
2835,0.73,kN,70.88
2836,0.72,kN,70.90
2837,0.71,kN,70.93
2838,0.71,kN,70.95
2839,0.70,kN,70.97
2840,0.69,kN,71.00
2841,0.67,kN,71.03
2842,0.67,kN,71.05
2843,0.67,kN,71.07
2844,0.66,kN,71.10
2845,0.65,kN,71.13
2846,0.64,kN,71.15
2847,0.63,kN,71.18
2848,0.63,kN,71.20
2849,0.63,kN,71.22
2850,0.62,kN,71.25
2851,0.62,kN,71.28
2852,0.61,kN,71.30
2853,0.61,kN,71.32
2854,0.61,kN,71.35
2855,0.61,kN,71.38
2856,0.62,kN,71.40
2857,0.62,kN,71.43
2858,0.62,kN,71.45
2859,0.62,kN,71.47
2860,0.63,kN,71.50
2861,0.63,kN,71.53
2862,0.64,kN,71.55
2863,0.64,kN,71.57
2864,0.65,kN,71.60
2865,0.65,kN,71.63
2866,0.66,kN,71.65
2867,0.67,kN,71.68
2868,0.67,kN,71.70
2869,0.68,kN,71.72
2870,0.69,kN,71.75
2871,0.70,kN,71.78
2872,0.71,kN,71.80
2873,0.71,kN,71.82
2874,0.72,kN,71.85
2875,0.72,kN,71.88
2876,0.73,kN,71.90
2877,0.74,kN,71.93
2878,0.74,kN,71.95
2879,0.75,kN,71.97
2880,0.76,kN,72.00
2881,0.76,kN,72.03
2882,0.77,kN,72.05
2883,0.77,kN,72.07
2884,0.78,kN,72.10
2885,0.79,kN,72.13
2886,0.79,kN,72.15
2887,0.79,kN,72.18
2888,0.80,kN,72.20
2889,0.80,kN,72.22
2890,0.81,kN,72.25
2891,0.81,kN,72.28
2892,0.81,kN,72.30
2893,0.82,kN,72.32
2894,0.82,kN,72.35
2895,0.82,kN,72.38
2896,0.82,kN,72.40
2897,0.82,kN,72.43
2898,0.83,kN,72.45
2899,0.83,kN,72.47
2900,0.83,kN,72.50
2901,0.83,kN,72.53
2902,0.83,kN,72.55
2903,0.82,kN,72.57
2904,0.82,kN,72.60
2905,0.82,kN,72.63
2906,0.81,kN,72.65
2907,0.81,kN,72.68
2908,0.81,kN,72.70
2909,0.81,kN,72.72
2910,0.79,kN,72.75
2911,0.79,kN,72.78
2912,0.78,kN,72.80
2913,0.77,kN,72.82
2914,0.77,kN,72.85
2915,0.76,kN,72.88
2916,0.75,kN,72.90
2917,0.74,kN,72.93
2918,0.73,kN,72.95
2919,0.72,kN,72.97
2920,0.71,kN,73.00
2921,0.70,kN,73.03
2922,0.70,kN,73.05
2923,0.69,kN,73.07
2924,0.68,kN,73.10
2925,0.68,kN,73.13
2926,0.67,kN,73.15
2927,0.66,kN,73.18
2928,0.66,kN,73.20
2929,0.65,kN,73.22
2930,0.64,kN,73.25
2931,0.63,kN,73.28
2932,0.63,kN,73.30
2933,0.63,kN,73.32
2934,0.62,kN,73.35
2935,0.61,kN,73.38
2936,0.60,kN,73.40
2937,0.60,kN,73.43
2938,0.59,kN,73.45
2939,0.59,kN,73.47
2940,0.59,kN,73.50
2941,0.58,kN,73.53
2942,0.58,kN,73.55
2943,0.58,kN,73.57
2944,0.57,kN,73.60
2945,0.57,kN,73.63
2946,0.56,kN,73.65
2947,0.56,kN,73.68
2948,0.56,kN,73.70
2949,0.55,kN,73.72
2950,0.55,kN,73.75
2951,0.55,kN,73.78
2952,0.54,kN,73.80
2953,0.54,kN,73.82
2954,0.54,kN,73.85
2955,0.53,kN,73.88
2956,0.53,kN,73.90
2957,0.53,kN,73.93
2958,0.52,kN,73.95
2959,0.52,kN,73.97
2960,0.51,kN,74.00
2961,0.51,kN,74.03
2962,0.51,kN,74.05
2963,0.50,kN,74.07
2964,0.50,kN,74.10
2965,0.50,kN,74.13
2966,0.50,kN,74.15
2967,0.50,kN,74.18
2968,0.50,kN,74.20
2969,0.50,kN,74.22
2970,0.50,kN,74.25
2971,0.49,kN,74.28
2972,0.49,kN,74.30
2973,0.49,kN,74.32
2974,0.49,kN,74.35
2975,0.49,kN,74.38
2976,0.49,kN,74.40
2977,0.49,kN,74.43
2978,0.48,kN,74.45
2979,0.48,kN,74.47
2980,0.48,kN,74.50
2981,0.48,kN,74.53
2982,0.48,kN,74.55
2983,0.48,kN,74.57
2984,0.48,kN,74.60
2985,0.48,kN,74.63
2986,0.48,kN,74.65
2987,0.48,kN,74.68
2988,0.48,kN,74.70
2989,0.48,kN,74.72
2990,0.48,kN,74.75
2991,0.48,kN,74.78
2992,0.48,kN,74.80
2993,0.48,kN,74.82
2994,0.49,kN,74.85
2995,0.49,kN,74.88
2996,0.49,kN,74.90
2997,0.49,kN,74.93
2998,0.49,kN,74.95
2999,0.50,kN,74.97
3000,0.50,kN,75.00
3001,0.50,kN,75.03
3002,0.50,kN,75.05
3003,0.50,kN,75.07
3004,0.50,kN,75.10
3005,0.50,kN,75.13
3006,0.50,kN,75.15
3007,0.50,kN,75.18
3008,0.50,kN,75.20
3009,0.50,kN,75.22
3010,0.50,kN,75.25
3011,0.51,kN,75.28
3012,0.51,kN,75.30
3013,0.51,kN,75.32
3014,0.51,kN,75.35
3015,0.52,kN,75.38
3016,0.52,kN,75.40
3017,0.53,kN,75.43
3018,0.54,kN,75.45
3019,0.54,kN,75.47
3020,0.55,kN,75.50
3021,0.55,kN,75.53
3022,0.56,kN,75.55
3023,0.57,kN,75.57
3024,0.58,kN,75.60
3025,0.59,kN,75.63
3026,0.60,kN,75.65
3027,0.61,kN,75.68
3028,0.62,kN,75.70
3029,0.62,kN,75.72
3030,0.64,kN,75.75
3031,0.65,kN,75.78
3032,0.66,kN,75.80
3033,0.66,kN,75.82
3034,0.68,kN,75.85
3035,0.69,kN,75.88
3036,0.71,kN,75.90
3037,0.71,kN,75.93
3038,0.72,kN,75.95
3039,0.74,kN,75.97
3040,0.75,kN,76.00
3041,0.76,kN,76.03
3042,0.77,kN,76.05
3043,0.78,kN,76.07
3044,0.79,kN,76.10
3045,0.79,kN,76.13
3046,0.80,kN,76.15
3047,0.81,kN,76.18
3048,0.81,kN,76.20
3049,0.82,kN,76.22
3050,0.82,kN,76.25
3051,0.82,kN,76.28
3052,0.82,kN,76.30
3053,0.82,kN,76.32
3054,0.82,kN,76.35
3055,0.82,kN,76.38
3056,0.82,kN,76.40
3057,0.82,kN,76.43
3058,0.82,kN,76.45
3059,0.82,kN,76.47
3060,0.81,kN,76.50
3061,0.81,kN,76.53
3062,0.80,kN,76.55
3063,0.79,kN,76.57
3064,0.79,kN,76.60
3065,0.79,kN,76.63
3066,0.78,kN,76.65
3067,0.77,kN,76.68
3068,0.77,kN,76.70
3069,0.76,kN,76.72
3070,0.75,kN,76.75
3071,0.74,kN,76.78
3072,0.74,kN,76.80
3073,0.73,kN,76.82
3074,0.72,kN,76.85
3075,0.71,kN,76.88
3076,0.70,kN,76.90
3077,0.70,kN,76.93
3078,0.68,kN,76.95
3079,0.68,kN,76.97
3080,0.67,kN,77.00
3081,0.66,kN,77.03
3082,0.65,kN,77.05
3083,0.65,kN,77.07
3084,0.64,kN,77.10
3085,0.64,kN,77.13
3086,0.63,kN,77.15
3087,0.63,kN,77.18
3088,0.63,kN,77.20
3089,0.62,kN,77.22
3090,0.62,kN,77.25
3091,0.61,kN,77.28
3092,0.61,kN,77.30
3093,0.61,kN,77.32
3094,0.61,kN,77.35
3095,0.60,kN,77.38
3096,0.60,kN,77.40
3097,0.60,kN,77.43
3098,0.60,kN,77.45
3099,0.60,kN,77.47
3100,0.60,kN,77.50
3101,0.60,kN,77.53
3102,0.60,kN,77.55
3103,0.60,kN,77.57
3104,0.60,kN,77.60
3105,0.60,kN,77.63
3106,0.60,kN,77.65
3107,0.60,kN,77.68
3108,0.60,kN,77.70
3109,0.60,kN,77.72
3110,0.60,kN,77.75
3111,0.60,kN,77.78
3112,0.60,kN,77.80
3113,0.60,kN,77.82
3114,0.60,kN,77.85
3115,0.60,kN,77.88
3116,0.60,kN,77.90
3117,0.60,kN,77.93
3118,0.60,kN,77.95
3119,0.60,kN,77.97
3120,0.59,kN,78.00
3121,0.59,kN,78.03
3122,0.59,kN,78.05
3123,0.59,kN,78.07
3124,0.59,kN,78.10
3125,0.58,kN,78.13
3126,0.58,kN,78.15
3127,0.57,kN,78.18
3128,0.57,kN,78.20
3129,0.57,kN,78.22
3130,0.57,kN,78.25
3131,0.56,kN,78.28
3132,0.56,kN,78.30
3133,0.56,kN,78.32
3134,0.56,kN,78.35
3135,0.55,kN,78.38
3136,0.55,kN,78.40
3137,0.55,kN,78.43
3138,0.55,kN,78.45
3139,0.55,kN,78.47
3140,0.55,kN,78.50
3141,0.54,kN,78.53
3142,0.54,kN,78.55
3143,0.54,kN,78.57
3144,0.54,kN,78.60
3145,0.54,kN,78.63
3146,0.54,kN,78.65
3147,0.54,kN,78.68
3148,0.54,kN,78.70
3149,0.54,kN,78.72
3150,0.54,kN,78.75
3151,0.54,kN,78.78
3152,0.54,kN,78.80
3153,0.54,kN,78.82
3154,0.54,kN,78.85
3155,0.54,kN,78.88
3156,0.54,kN,78.90
3157,0.54,kN,78.93
3158,0.53,kN,78.95
3159,0.53,kN,78.97
3160,0.53,kN,79.00
3161,0.53,kN,79.03
3162,0.53,kN,79.05
3163,0.52,kN,79.07
3164,0.52,kN,79.10
3165,0.52,kN,79.13
3166,0.52,kN,79.15
3167,0.51,kN,79.18
3168,0.51,kN,79.20
3169,0.51,kN,79.22
3170,0.51,kN,79.25
3171,0.51,kN,79.28
3172,0.50,kN,79.30
3173,0.50,kN,79.32
3174,0.50,kN,79.35
3175,0.50,kN,79.38
3176,0.50,kN,79.40
3177,0.50,kN,79.43
3178,0.50,kN,79.45
3179,0.50,kN,79.47
3180,0.50,kN,79.50
3181,0.50,kN,79.53
3182,0.50,kN,79.55
3183,0.50,kN,79.57
3184,0.50,kN,79.60
3185,0.50,kN,79.63
3186,0.50,kN,79.65
3187,0.50,kN,79.68
3188,0.50,kN,79.70
3189,0.50,kN,79.72
3190,0.50,kN,79.75
3191,0.50,kN,79.78
3192,0.50,kN,79.80
3193,0.50,kN,79.82
3194,0.50,kN,79.85
3195,0.50,kN,79.88
3196,0.50,kN,79.90
3197,0.50,kN,79.93
3198,0.49,kN,79.95
3199,0.49,kN,79.97
3200,0.49,kN,80.00
3201,0.48,kN,80.03
3202,0.48,kN,80.05
3203,0.48,kN,80.07
3204,0.48,kN,80.10
3205,0.47,kN,80.13
3206,0.47,kN,80.15
3207,0.47,kN,80.18
3208,0.47,kN,80.20
3209,0.47,kN,80.22
3210,0.47,kN,80.25
3211,0.46,kN,80.28
3212,0.46,kN,80.30
3213,0.46,kN,80.32
3214,0.46,kN,80.35
3215,0.46,kN,80.38
3216,0.46,kN,80.40
3217,0.46,kN,80.43
3218,0.46,kN,80.45
3219,0.46,kN,80.47
3220,0.46,kN,80.50
3221,0.46,kN,80.53
3222,0.47,kN,80.55
3223,0.47,kN,80.57
3224,0.47,kN,80.60
3225,0.47,kN,80.63
3226,0.47,kN,80.65
3227,0.47,kN,80.68
3228,0.48,kN,80.70
3229,0.48,kN,80.72
3230,0.48,kN,80.75
3231,0.49,kN,80.78
3232,0.49,kN,80.80
3233,0.49,kN,80.82
3234,0.50,kN,80.85
3235,0.50,kN,80.88
3236,0.50,kN,80.90
3237,0.50,kN,80.93
3238,0.50,kN,80.95
3239,0.50,kN,80.97
3240,0.51,kN,81.00
3241,0.51,kN,81.03
3242,0.51,kN,81.05
3243,0.51,kN,81.07
3244,0.52,kN,81.10
3245,0.52,kN,81.13
3246,0.52,kN,81.15
3247,0.52,kN,81.18
3248,0.52,kN,81.20
3249,0.52,kN,81.22
3250,0.53,kN,81.25
3251,0.53,kN,81.28
3252,0.53,kN,81.30
3253,0.53,kN,81.32
3254,0.54,kN,81.35
3255,0.54,kN,81.38
3256,0.54,kN,81.40
3257,0.54,kN,81.43
3258,0.55,kN,81.45
3259,0.55,kN,81.47
3260,0.56,kN,81.50
3261,0.57,kN,81.53
3262,0.58,kN,81.55
3263,0.59,kN,81.57
3264,0.60,kN,81.60
3265,0.60,kN,81.63
3266,0.61,kN,81.65
3267,0.62,kN,81.68
3268,0.63,kN,81.70
3269,0.64,kN,81.72
3270,0.66,kN,81.75
3271,0.66,kN,81.78
3272,0.67,kN,81.80
3273,0.68,kN,81.82
3274,0.69,kN,81.85
3275,0.69,kN,81.88
3276,0.71,kN,81.90
3277,0.72,kN,81.93
3278,0.73,kN,81.95
3279,0.75,kN,81.97
3280,0.76,kN,82.00
3281,0.76,kN,82.03
3282,0.77,kN,82.05
3283,0.78,kN,82.07
3284,0.79,kN,82.10
3285,0.80,kN,82.13
3286,0.81,kN,82.15
3287,0.81,kN,82.18
3288,0.82,kN,82.20
3289,0.82,kN,82.22
3290,0.83,kN,82.25
3291,0.83,kN,82.28
3292,0.84,kN,82.30
3293,0.84,kN,82.32
3294,0.84,kN,82.35
3295,0.84,kN,82.38
3296,0.84,kN,82.40
3297,0.84,kN,82.43
3298,0.84,kN,82.45
3299,0.84,kN,82.47
3300,0.83,kN,82.50
3301,0.83,kN,82.53
3302,0.83,kN,82.55
3303,0.82,kN,82.57
3304,0.81,kN,82.60
3305,0.80,kN,82.63
3306,0.80,kN,82.65
3307,0.79,kN,82.68
3308,0.78,kN,82.70
3309,0.77,kN,82.72
3310,0.76,kN,82.75
3311,0.75,kN,82.78
3312,0.75,kN,82.80
3313,0.73,kN,82.82
3314,0.73,kN,82.85
3315,0.71,kN,82.88
3316,0.70,kN,82.90
3317,0.69,kN,82.93
3318,0.67,kN,82.95
3319,0.66,kN,82.97
3320,0.66,kN,83.00
3321,0.64,kN,83.03
3322,0.64,kN,83.05
3323,0.63,kN,83.07
3324,0.61,kN,83.10
3325,0.60,kN,83.13
3326,0.60,kN,83.15
3327,0.59,kN,83.18
3328,0.58,kN,83.20
3329,0.57,kN,83.22
3330,0.57,kN,83.25
3331,0.56,kN,83.28
3332,0.55,kN,83.30
3333,0.55,kN,83.32
3334,0.53,kN,83.35
3335,0.53,kN,83.38
3336,0.53,kN,83.40
3337,0.52,kN,83.43
3338,0.52,kN,83.45
3339,0.51,kN,83.47
3340,0.51,kN,83.50
3341,0.51,kN,83.53
3342,0.50,kN,83.55
3343,0.50,kN,83.57
3344,0.50,kN,83.60
3345,0.50,kN,83.63
3346,0.50,kN,83.65
3347,0.50,kN,83.68
3348,0.50,kN,83.70
3349,0.49,kN,83.72
3350,0.49,kN,83.75
3351,0.49,kN,83.78
3352,0.49,kN,83.80
3353,0.48,kN,83.82
3354,0.48,kN,83.85
3355,0.48,kN,83.88
3356,0.48,kN,83.90
3357,0.48,kN,83.93
3358,0.48,kN,83.95
3359,0.47,kN,83.97
3360,0.47,kN,84.00
3361,0.47,kN,84.03
3362,0.47,kN,84.05
3363,0.47,kN,84.07
3364,0.46,kN,84.10
3365,0.46,kN,84.13
3366,0.46,kN,84.15
3367,0.45,kN,84.18
3368,0.45,kN,84.20
3369,0.45,kN,84.22
3370,0.44,kN,84.25
3371,0.44,kN,84.28
3372,0.44,kN,84.30
3373,0.44,kN,84.32
3374,0.43,kN,84.35
3375,0.43,kN,84.38
3376,0.43,kN,84.40
3377,0.43,kN,84.43
3378,0.43,kN,84.45
3379,0.43,kN,84.47
3380,0.43,kN,84.50
3381,0.42,kN,84.53
3382,0.42,kN,84.55
3383,0.42,kN,84.57
3384,0.42,kN,84.60
3385,0.42,kN,84.63
3386,0.42,kN,84.65
3387,0.42,kN,84.68
3388,0.42,kN,84.70
3389,0.41,kN,84.72
3390,0.41,kN,84.75
3391,0.41,kN,84.78
3392,0.40,kN,84.80
3393,0.40,kN,84.82
3394,0.40,kN,84.85
3395,0.40,kN,84.88
3396,0.40,kN,84.90
3397,0.39,kN,84.93
3398,0.39,kN,84.95
3399,0.39,kN,84.97
3400,0.39,kN,85.00
3401,0.39,kN,85.03
3402,0.38,kN,85.05
3403,0.38,kN,85.07
3404,0.38,kN,85.10
3405,0.38,kN,85.13
3406,0.38,kN,85.15
3407,0.37,kN,85.18
3408,0.37,kN,85.20
3409,0.37,kN,85.22
3410,0.37,kN,85.25
3411,0.37,kN,85.28
3412,0.37,kN,85.30
3413,0.37,kN,85.32
3414,0.37,kN,85.35
3415,0.37,kN,85.38
3416,0.37,kN,85.40
3417,0.37,kN,85.43
3418,0.37,kN,85.45
3419,0.37,kN,85.47
3420,0.37,kN,85.50
3421,0.37,kN,85.53
3422,0.37,kN,85.55
3423,0.37,kN,85.57
3424,0.37,kN,85.60
3425,0.38,kN,85.63
3426,0.38,kN,85.65
3427,0.38,kN,85.68
3428,0.38,kN,85.70
3429,0.39,kN,85.72
3430,0.39,kN,85.75
3431,0.39,kN,85.78
3432,0.40,kN,85.80
3433,0.40,kN,85.82
3434,0.40,kN,85.85
3435,0.40,kN,85.88
3436,0.40,kN,85.90
3437,0.41,kN,85.93
3438,0.41,kN,85.95
3439,0.42,kN,85.97
3440,0.42,kN,86.00
3441,0.43,kN,86.03
3442,0.44,kN,86.05
3443,0.44,kN,86.07
3444,0.44,kN,86.10
3445,0.46,kN,86.13
3446,0.46,kN,86.15
3447,0.46,kN,86.18
3448,0.47,kN,86.20
3449,0.48,kN,86.22
3450,0.49,kN,86.25
3451,0.49,kN,86.28
3452,0.50,kN,86.30
3453,0.50,kN,86.32
